,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 23 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a207472616e7366657220746f20746865207a65726f2061646472 PUSH 44 DUP3 ADD MSTORE PUSH 657373 PUSH e8 SHL PUSH 64 DUP3 ADD MSTORE PUSH 84 SWAP1,135.0,27,79,93,"EVAL ('229', '4594637', 'shl'),EVAL ('232', '6648691', 'shl')",31,5,3.08,-51,15,True,True,PUSH 84 PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 23 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a207472616e7366657220746f20746865207a65726f2061646472 PUSH 44 DUP3 ADD MSTORE PUSH 6573730000000000000000000000000000000000000000000000000000000000 DUP2 PUSH 64 ADD MSTORE,26,26,130,78,model
