,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 40 DUP3 DUP3 PUSH ddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP6 DUP8 PUSH 20 SWAP7 MSTORE DUP3 DUP7 MSTORE SUB DUP3 DUP3 KECCAK256 SSTORE DUP7 DUP2 MSTORE KECCAK256 PUSH 68c DUP3 DUP3 SLOAD PUSH 5fa,95.0,26,64,5226,,26,0,75.29,-2,0,True,True,DUP5 DUP3 DUP3 PUSH ddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP6 SUB DUP5 PUSH 20 MSTORE DUP7 DUP6 MSTORE PUSH 40 DUP3 KECCAK256 SSTORE MSTORE PUSH 40 PUSH 20 SWAP3 KECCAK256 PUSH 68c DUP3 DUP3 SLOAD PUSH 5fa,26,26,66,5226,model
