,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,model_found,shown_optimal,solver_time_in_sec,saved_size,saved_gas,outcome
0,isolated_block_0_0,SWAP1 SWAP2 SSTORE POP POP PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP6 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 2 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 DUP1 SLOAD DUP7 SWAP3 SWAP1 PUSH cc6 SWAP1 DUP5 SWAP1 PUSH f70,40,28,42,7214,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-')",32,0,False,False,40.07,0,0,no_model
