,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,model_found,shown_optimal,solver_time_in_sec,saved_size,saved_gas,outcome
0,isolated_block_0_0,PUSH 40 MSTORE SWAP2 DUP3 MSTORE DUP5 DUP3 ADD SWAP3 POP DUP4 DUP2 ADD DUP6 ADD SWAP2 DUP10 DUP4 GT ISZERO PUSH e9c,30,21,24,62,,21,0,False,False,30.05,0,0,no_model
