,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,model_found,shown_optimal,solver_time_in_sec,saved_size,saved_gas,outcome
0,isolated_block_0_0,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP6 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 3 PUSH 20 SWAP1 DUP2 MSTORE PUSH 40 DUP1 DUP4 KECCAK256 ORIGIN DUP5 MSTORE SWAP1 SWAP2 MSTORE SWAP1 KECCAK256 SLOAD DUP6 SWAP1 DUP6 SWAP1 DUP2 GT ISZERO DUP1 PUSH 5f0,50,34,46,2263,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-')",38,0,False,False,50.1,0,0,no_model
