,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 20 MUL PUSH 20 ADD ADD MLOAD SWAP1 POP PUSH0 DUP6 DUP4 DUP2 MLOAD DUP2 LT PUSH 1405,2,16,20,48,,16,0,2.03,1,-2,True,False,PUSH 20 DUP1 SWAP2 MUL ADD ADD MLOAD SWAP1 DUP6 DUP1 MLOAD DUP5 SWAP1 DUP6 LT PUSH 1405,16,16,19,50,model
1,isolated_block_0_0,PUSH 20 MUL PUSH 20 ADD ADD MLOAD SWAP1 POP PUSH0 DUP6 DUP4 DUP2 MLOAD DUP2 LT PUSH 1405,2,16,20,48,,16,0,2.03,1,-2,True,False,PUSH 20 DUP1 SWAP2 MUL ADD ADD MLOAD SWAP1 DUP6 DUP1 MLOAD DUP5 SWAP1 DUP6 LT PUSH 1405,16,16,19,50,model
