,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,POP PUSH0 SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 SSTORE,2,12,15,5058,,12,2,0.03,2,4,True,True,SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 SSTORE,10,10,13,5054,model
1,isolated_block_0_0,POP PUSH0 SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 SSTORE,2,12,15,5058,,12,2,0.03,2,4,True,True,SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 SSTORE,10,10,13,5054,model
