,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 20 ADD ADD SWAP1 PUSH 1 PUSH 1 PUSH f8 SHL SUB NOT AND SWAP1 DUP2 PUSH0 BYTE SWAP1 MSTORE8 POP PUSH f PUSH fb SHL DUP2 PUSH 1 DUP2 MLOAD DUP2 LT PUSH 1b9e,2,20,37,82,"EVAL ('251', '15', 'shl'),EVAL ('32', 's(3)', '+'),EVAL ('248', '1', 'shl'),EVAL ('452312848583266388373324160190187140051835877600158453279131187530910662656', '1', '-'),NOT(X)",28,9,2.03,-50,25,True,False,PUSH ff00000000000000000000000000000000000000000000000000000000000000 DUP5 SWAP4 AND PUSH 20 SWAP2 BYTE SWAP2 ADD MSTORE8 MLOAD PUSH 1 DUP1 PUSH 7800000000000000000000000000000000000000000000000000000000000000 SWAP3 DUP5 SWAP3 LT PUSH 1b9e,19,19,87,57,model
1,isolated_block_0_0,PUSH 20 ADD ADD SWAP1 PUSH 1 PUSH 1 PUSH f8 SHL SUB NOT AND SWAP1 DUP2 PUSH0 BYTE SWAP1 MSTORE8 POP PUSH f PUSH fb SHL DUP2 PUSH 1 DUP2 MLOAD DUP2 LT PUSH 1b9e,2,20,37,82,"EVAL ('251', '15', 'shl'),EVAL ('32', 's(3)', '+'),EVAL ('248', '1', 'shl'),EVAL ('452312848583266388373324160190187140051835877600158453279131187530910662656', '1', '-'),NOT(X)",28,9,2.03,-50,25,True,False,PUSH ff00000000000000000000000000000000000000000000000000000000000000 DUP5 SWAP4 AND PUSH 20 SWAP2 BYTE SWAP2 ADD MSTORE8 MLOAD PUSH 1 DUP1 PUSH 7800000000000000000000000000000000000000000000000000000000000000 SWAP3 DUP5 SWAP3 LT PUSH 1b9e,19,19,87,57,model
