,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,POP PUSH0 DUP2 DUP2 MSTORE PUSH 20 DUP2 DUP2 MSTORE PUSH 40 DUP1 DUP4 KECCAK256 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP7 AND DUP5 MSTORE SWAP1 SWAP2 MSTORE SWAP1 KECCAK256 SLOAD,2,24,33,2233,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-')",28,4,2.04,-14,11,True,False,DUP1 DUP3 DUP2 MSTORE PUSH 20 MSTORE DUP1 DUP4 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 40 PUSH 20 DUP2 DUP4 SWAP4 POP DUP5 KECCAK256 SWAP1 MSTORE SWAP3 MSTORE KECCAK256 SLOAD,24,24,47,2222,model
1,isolated_block_0_0,POP PUSH0 DUP2 DUP2 MSTORE PUSH 20 DUP2 DUP2 MSTORE PUSH 40 DUP1 DUP4 KECCAK256 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP7 AND DUP5 MSTORE SWAP1 SWAP2 MSTORE SWAP1 KECCAK256 SLOAD,2,24,33,2233,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-')",28,4,2.04,-14,11,True,False,DUP1 DUP3 DUP2 MSTORE PUSH 20 MSTORE DUP1 DUP4 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 40 PUSH 20 DUP2 DUP4 SWAP4 POP DUP5 KECCAK256 SWAP1 MSTORE SWAP3 MSTORE KECCAK256 SLOAD,24,24,47,2222,model
