,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,model_found,shown_optimal,solver_time_in_sec,saved_size,saved_gas,outcome
0,isolated_block_0_0,DUP5 MLOAD DUP2 AND DUP7 MSTORE DUP12 SWAP9 POP DUP11 SWAP8 POP SWAP5 DUP3 ADD SWAP5 SWAP4 DUP3 ADD SWAP4 PUSH 1 SWAP1 SWAP2 ADD SWAP1 PUSH 653,20,26,29,76,,26,0,False,False,20.05,0,0,no_model
