,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,model_found,shown_optimal,solver_time_in_sec,saved_size,saved_gas,outcome
0,isolated_block_0_0,DUP4 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 DUP2 ADD DUP7 SWAP1 MSTORE PUSH 19 PUSH 24 DUP3 ADD MSTORE PUSH 4578636565647320746865205f6d61785478416d6f756e742e00000000000000 PUSH 44 DUP3 ADD MSTORE PUSH 64 SWAP1,50,23,66,75,"EVAL ('229', '4594637', 'shl')",25,0,False,False,50.04,0,0,no_model
