,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,ADDRESS PUSH0 DUP2 DUP2 MSTORE PUSH 1 PUSH 20 MSTORE PUSH 40 SWAP1 DUP2 SWAP1 KECCAK256 SWAP3 SWAP1 SWAP3 SSTORE SWAP1 MLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP7 AND SWAP1 PUSH ddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP1 PUSH 11fc SWAP1 DUP6 DUP2 MSTORE PUSH 20 ADD SWAP1,50,33,78,5133,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-')",37,4,50.09,-16,12,True,False,DUP5 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 20 PUSH 40 MLOAD ADD PUSH 40 PUSH 1 PUSH 20 MSTORE PUSH 0 ADDRESS DUP2 MSTORE KECCAK256 SWAP1 PUSH ddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP2 SWAP4 ADDRESS SWAP5 SSTORE PUSH 40 DUP6 SWAP4 SWAP4 PUSH 11fc SWAP2 MLOAD MSTORE SWAP4 SWAP4,33,33,94,5121,model
