,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP1 DUP6 AND PUSH 0 SWAP1 DUP2 MSTORE PUSH 1 PUSH 20 MSTORE PUSH 40 DUP1 DUP3 KECCAK256 SWAP4 SWAP1 SWAP4 SSTORE SWAP1 DUP5 AND DUP2 MSTORE KECCAK256 SLOAD PUSH 1197 SWAP1 DUP3 PUSH ec2,60,29,45,5250,"EVAL ('160', '1', 'shl'),EVAL ('1461501637330902918203684832716283019655932542976', '1', '-'),(('s(7)', 'sload0'), 1)= ('s(12)', 's(3)', 'sstore'),(('0', 's(13)', 'mstore'), 2) useless",34,17,8.84,-1,175,True,True,PUSH 1197 PUSH ffffffffffffffffffffffffffffffffffffffff DUP6 PUSH 1 PUSH 20 MSTORE AND PUSH 0 MSTORE DUP2 PUSH 40 PUSH 0 KECCAK256 SSTORE SWAP1 DUP3 PUSH ec2,17,17,46,5075,model
