,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,SWAP1 PUSH 1f NOT DUP4 AND SWAP4 PUSH 3b6 PUSH 2 PUSH0 MSTORE PUSH 405787fa12a823e0f2b7631cc41b3ba8828b3321ca811111fa75cd3aa3bb5ace SWAP1,2,12,48,35,NOT(X),12,2,0.31,-30,5,True,True,SWAP1 DUP3 PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 AND SWAP4 PUSH 405787fa12a823e0f2b7631cc41b3ba8828b3321ca811111fa75cd3aa3bb5ace PUSH 2 PUSH 0 MSTORE PUSH 3b6,10,10,78,30,model
