,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD DUP2 SWAP1 MSTORE PUSH 24 DUP3 ADD MSTORE PUSH 4552433732313a206d696e7420746f20746865207a65726f2061646472657373 PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD,50,23,67,75,"EVAL ('229', '4594637', 'shl')",25,3,2.4,-26,9,True,True,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 64 PUSH 20 DUP3 PUSH 4 ADD MSTORE PUSH 20 PUSH 24 DUP4 ADD MSTORE PUSH 4552433732313a206d696e7420746f20746865207a65726f2061646472657373 DUP3 PUSH 44 ADD MSTORE ADD,22,22,93,66,model
