,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome
0,isolated_block_0_0,PUSH 9 DUP5 MSTORE PUSH 1f NOT DUP4 AND SWAP5 PUSH 6e1540171b6c0c960b71a7020d9f60077f6af931a8bbf590da0223dacf75c7af SWAP3 SWAP2 DUP6 SWAP1,245.0,13,47,39,NOT(X),13,3,0.4,-28,9,True,True,PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 DUP4 AND PUSH 9 DUP6 MSTORE SWAP5 DUP5 PUSH 6e1540171b6c0c960b71a7020d9f60077f6af931a8bbf590da0223dacf75c7af SWAP4,10,10,75,30,model
